Station_ID,Date_Time,air_temp_set_1,relative_humidity_set_1,wind_speed_set_1,wind_direction_set_1,wind_gust_set_1,snow_depth_set_1,solar_radiation_set_1,precip_accum_set_1,peak_wind_speed_set_1,fuel_temp_set_1,fuel_moisture_set_1,volt_set_1,snow_interval_set_1,peak_wind_direction_set_1,wind_chill_set_1d,wind_cardinal_direction_set_1d,heat_index_set_1d,dew_point_temperature_set_1d
YNWC1,05/05/2022 00:02 UTC,75,23,5,230,12,45,0,12,,,13.1,209,,SW,,34.67,,
YNWC1,05/05/2022 01:02 UTC,72,25,4,216,8,29,0,8,,,13,235,,SW,,34.2,,
YNWC1,05/05/2022 02:02 UTC,69,28,4,215,8,12,0,8,,,13,214,,SW,,34.44,,
YNWC1,05/05/2022 03:02 UTC,63,37,0,,5.99,5,0,5.99,,,13,221,,,,36.18,,
YNWC1,05/05/2022 04:02 UTC,58,49,0,,2,0,0,2,,,12.9,334,,,,38.81,,
YNWC1,05/05/2022 05:02 UTC,54,57,0,,2,0,0,2,,,12.9,335,,,,38.98,,
YNWC1,05/05/2022 06:02 UTC,52,63,0,,2,0,0,2,,,12.9,219,,,,39.68,,
YNWC1,05/05/2022 07:02 UTC,49,67,0,,2,0,0,2,,,12.8,349,,,,38.41,,
YNWC1,05/05/2022 09:02 UTC,46,73,1,278,2,0,0,2,,,12.8,229,,W,,37.74,,
YNWC1,05/05/2022 10:02 UTC,45,76,0,,2,0,0,2,,,12.8,214,,,,37.81,,
YNWC1,05/05/2022 11:02 UTC,44,79,0,,3,0,0,3,,,12.8,347,,,,37.83,,
YNWC1,05/05/2022 12:02 UTC,43,80,0,,3,0,0,3,,,12.8,170,,,,37.18,,
YNWC1,05/05/2022 13:02 UTC,42,81,1,186,2,0,0,2,,,12.8,14,,S,,36.53,,
YNWC1,05/05/2022 14:02 UTC,42,81,0,,2,8,0,2,,,12.8,343,,,,36.53,,
YNWC1,05/05/2022 15:02 UTC,44,79,0,,3,27,0,3,,,12.8,175,,,,37.83,,
YNWC1,05/05/2022 16:02 UTC,50,59,2,162,4,46,0,4,,,12.9,154,,SSE,,36.1,,
YNWC1,05/05/2022 17:02 UTC,63,34,2,132,5,89,0,5,,,13.3,168,,SE,,34.05,,
YNWC1,05/05/2022 18:02 UTC,74,21,5,216,8,302,0,8,,,13.4,228,,SW,,31.57,,
YNWC1,05/05/2022 19:02 UTC,75,24,5,212,10,758,0,10,,,13.3,217,,SSW,,35.74,,
YNWC1,05/05/2022 20:02 UTC,78,23,4,281,10,958,0,10,,,13.5,335,,W,,37.22,,
YNWC1,05/05/2022 21:02 UTC,78,21,5,222,9,879,0,9,,,13.2,210,,SW,,34.93,,
YNWC1,05/05/2022 22:02 UTC,77,21,4,233,14.01,619,0,14.01,,,13.5,224,,SW,,34.09,,
YNWC1,05/05/2022 23:02 UTC,75,22,5,221,11,315,0,11,,,13.5,216,,SW,,33.56,,
YNWC1,05/06/2022 00:02 UTC,74,25,4,253,10,158,0,10,,,13.3,224,,WSW,,35.91,,
YNWC1,05/06/2022 01:02 UTC,70,29,4,227,9,122,0,9,,,13.3,219,,SW,,36.2,,
YNWC1,05/06/2022 02:02 UTC,67,33,4,207,10,43,0,10,,,13.1,227,,SSW,,36.83,,
YNWC1,05/06/2022 03:02 UTC,63,38,2,197,7,7,0,7,,,13,220,,SSW,,36.86,,
YNWC1,05/06/2022 04:02 UTC,61,42,3,194,5,0,0,5,,,13,176,,SSW,,37.6,,
YNWC1,05/06/2022 05:02 UTC,59,49,0,,2,0,0,2,,,12.9,15,,,,39.73,,
YNWC1,05/06/2022 06:02 UTC,57,57,0,,2,0,0,2,,,12.9,159,,,,41.79,,
YNWC1,05/06/2022 07:02 UTC,53,63,1,203,2,0,0,2,,,12.9,342,,SSW,,40.63,,
YNWC1,05/06/2022 08:02 UTC,52,66,1,237,2,0,0,2,,,12.9,238,,WSW,,40.89,,
YNWC1,05/06/2022 09:02 UTC,50,69,0,,2,0,0,2,,,12.9,18,,,,40.13,,
YNWC1,05/06/2022 10:02 UTC,48,72,1,190,2,0,0,2,,,12.8,164,,S,,39.31,,
YNWC1,05/06/2022 11:02 UTC,46,75,0,,2,0,0,2,,,12.8,349,,,,38.43,,
YNWC1,05/06/2022 12:02 UTC,45,76,0,,2,0,0,2,,,12.8,216,,,,37.81,,
YNWC1,05/06/2022 13:02 UTC,44,77,0,,3,0,0,3,,,12.8,332,,,,37.17,,
YNWC1,05/06/2022 14:02 UTC,43,78,0,,3,4,0,3,,,12.8,12,,,,36.53,,
YNWC1,05/06/2022 15:02 UTC,43,79,0,,2,11,0,2,,,12.8,201,,,,36.86,,
YNWC1,05/06/2022 16:02 UTC,50,56,3,165,4,37,0,4,,,12.9,167,,SSE,,34.77,,
YNWC1,05/06/2022 17:02 UTC,64,31,2,126,4,66,0,4,,,13.2,193,,SE,,32.62,,
YNWC1,05/06/2022 18:02 UTC,73,24,4,196,8,286,0,8,,,13.5,226,,SSW,,34.03,,
YNWC1,05/06/2022 19:02 UTC,75,25,5,217,10,933,0,10,,,13.3,207,,SW,,36.77,,
YNWC1,05/06/2022 20:02 UTC,75,27,5.99,210,11,991,0,11,,,13.3,230,,SSW,,38.72,,
YNWC1,05/06/2022 21:02 UTC,78,26,4,233,10,986,0,10,,,13.8,229,,SW,,40.34,,
YNWC1,05/06/2022 22:02 UTC,76,29,5,230,12,824,0,12,,,13.3,216,,SW,,41.42,,
YNWC1,05/06/2022 23:02 UTC,74,38,4,242,10,212,0,10,,,13.4,228,,WSW,,46.73,,
YNWC1,05/07/2022 00:02 UTC,72,42,4,257,12,82,0,12,,,13.4,214,,WSW,,47.58,,
YNWC1,05/07/2022 01:02 UTC,69,46,4,224,9,56,0,9,,,13.1,214,,SW,,47.27,,
YNWC1,05/07/2022 02:02 UTC,66,47,3,213,8,25,0,8,,,13,215,,SSW,,45.09,,
YNWC1,05/07/2022 03:02 UTC,64,48,4,215,7,7,0,7,,,13,229,,SW,,43.8,,
YNWC1,05/07/2022 04:02 UTC,62,53,2,232,5,0,0,5,,,12.9,223,,SW,,44.56,,
YNWC1,05/07/2022 05:02 UTC,60,57,2,213,5,0,0,5,,,12.9,237,,SSW,,44.61,,
YNWC1,05/07/2022 06:02 UTC,58,61,0,,4,0,0,4,,,12.9,222,,,,44.52,,
YNWC1,05/07/2022 07:02 UTC,57,64,0,,3,0,0,3,,,12.9,187,,,,44.84,,
YNWC1,05/07/2022 08:02 UTC,55,70,0,,3,0,0,3,,,12.8,161,,,,45.31,,
YNWC1,05/07/2022 09:02 UTC,53,74,1,225,3,0,0,3,,,12.8,182,,SW,,44.86,,
YNWC1,05/07/2022 10:02 UTC,50,80,0,,2,0,0,2,,,12.8,186,,,,44.01,,
YNWC1,05/07/2022 11:02 UTC,48,84,0,,4,0,0,4,,,12.8,177,,,,43.34,,
YNWC1,05/07/2022 12:02 UTC,48,84,1,232,3,0,0,3,,,12.8,241,,SW,,43.34,,
YNWC1,05/07/2022 13:02 UTC,47,88,1,48,3,0,0,3,,,12.8,165,,NE,,43.59,,
YNWC1,05/07/2022 14:02 UTC,46,89,1,212,3,6,0,3,,,12.8,225,,SSW,,42.9,,
YNWC1,05/07/2022 15:02 UTC,46,90,1,199,3,15,0,3,,,12.8,186,,SSW,,43.2,,
YNWC1,05/07/2022 16:02 UTC,52,80,3,163,4,40,0,4,,,13,175,,SSE,,45.96,,
YNWC1,05/07/2022 17:02 UTC,63,55,3,239,8,75,0,8,,,13.2,230,,WSW,,46.47,,
YNWC1,05/07/2022 18:02 UTC,66,48,5.99,223,11,256,0,11,,,13.5,208,,SW,,45.64,,
YNWC1,05/07/2022 19:02 UTC,68,44,5,230,13,935,0,13,,,13.9,220,,SW,,45.18,,
YNWC1,05/07/2022 20:02 UTC,70,38,5,224,11,1008,0,11,,,13.7,224,,SW,,43.14,,
YNWC1,05/07/2022 21:02 UTC,70,33,4,264,12,1001,0,12,,,13.3,219,,W,,39.49,,
YNWC1,05/07/2022 22:02 UTC,68,33,5,240,11,835,0,11,,,13.4,225,,WSW,,37.72,,
YNWC1,05/07/2022 23:02 UTC,64,37,5,240,14.99,188,0,14.99,,,13.3,201,,WSW,,37.07,,
YNWC1,05/08/2022 00:02 UTC,63,36,4,231,11,58,0,11,,,13.3,204,,SW,,35.49,,
YNWC1,05/08/2022 01:02 UTC,61,37,4,217,9,57,0,9,,,13.1,210,,SW,,34.39,,
YNWC1,05/08/2022 02:02 UTC,58,38,4,216,7,38,0,7,,,13,212,,SW,,32.37,,
YNWC1,05/08/2022 03:02 UTC,55,44,4,225,7,9,0,7,,,13,222,,SW,,33.32,,
YNWC1,05/08/2022 04:02 UTC,53,51,2,219,7,0,0,7,,,12.9,230,,SW,,35.2,,
YNWC1,05/08/2022 05:02 UTC,50,58,1,175,4,0,0,4,,,12.9,173,,S,,35.66,,
YNWC1,05/08/2022 06:02 UTC,47,64,0,,3,0,0,3,,,12.9,217,,,,35.33,,
YNWC1,05/08/2022 07:02 UTC,45,70,0,,2,0,0,2,,,12.8,244,,,,35.7,,
YNWC1,05/08/2022 08:02 UTC,43,74,0,,2,0,0,2,,,12.8,188,,,,35.19,,
YNWC1,05/08/2022 09:02 UTC,40,81,0,,1,0,0,1,,,12.8,240,,,,34.57,,
YNWC1,05/08/2022 10:02 UTC,39,85,0,,0,0,0,0,,,12.8,226,,,,34.82,,
YNWC1,05/08/2022 11:02 UTC,38,87,0,,2,0,0,2,,,12.7,213,,,,34.43,,
YNWC1,05/08/2022 12:02 UTC,37,89,1,327,3,0,0,3,,,12.7,172,,NNW,,34.02,,
YNWC1,05/08/2022 13:02 UTC,36,90,0,,2,0,0,2,,,12.7,176,,,,33.32,,
YNWC1,05/08/2022 14:02 UTC,35,89,0,,2,7,0,2,,,12.7,172,,,,32.05,,
YNWC1,05/08/2022 15:02 UTC,37,86,2,192,3,17,0,3,,,12.8,180,,SSW,,33.15,,
YNWC1,05/08/2022 16:02 UTC,46,61,3,165,5.99,39,0,5.99,,,12.9,219,,SSE,,33.17,,
YNWC1,05/08/2022 17:02 UTC,52,51,5,221,11,85,0,11,,,13.3,209,,SW,,34.27,,
YNWC1,05/08/2022 18:02 UTC,50,54,5.99,225,14.99,138,0,14.99,,,13.7,217,,SW,,33.85,,
YNWC1,05/08/2022 19:02 UTC,54,37,5,234,14.01,676,0,14.01,,,13.7,239,,SW,,28.13,,
YNWC1,05/08/2022 20:02 UTC,55,26,5.99,217,12,894,0,12,,,13.5,212,,SW,,20.55,,
YNWC1,05/08/2022 21:02 UTC,54,28,5.99,209,12,706,0,12,,,13.7,220,,SSW,,21.43,,
YNWC1,05/08/2022 22:02 UTC,48,36,5.99,210,13,336,0,13,,,13.6,223,,SSW,,22.1,,
YNWC1,05/08/2022 23:02 UTC,45,49,5.99,228,14.01,124,0,14.01,,,13.7,205,,SW,,26.8,,
YNWC1,05/09/2022 00:02 UTC,44,55,5,203,13,81,0.03,13,,,13.3,203,,SSW,,28.71,,
YNWC1,05/09/2022 01:02 UTC,41,80,3,198,12,43,0.05,12,,,13.2,212,,SSW,,35.23,,
YNWC1,05/09/2022 02:02 UTC,42,53,4,216,9,32,0.05,9,,,13,214,,SW,,25.93,,
YNWC1,05/09/2022 03:02 UTC,41,56,4,209,10,4,0.05,10,,,13,215,,SSW,,26.34,,
YNWC1,05/09/2022 04:02 UTC,40,54,5,200,9,0,0.05,9,,,12.9,217,,SSW,,24.52,,
YNWC1,05/09/2022 05:02 UTC,39,60,3,212,8,0,0.05,8,,,12.9,217,,SSW,,26.14,,
YNWC1,05/09/2022 06:02 UTC,38,64,2,239,8,0,0.05,8,,,12.9,219,,WSW,,26.77,,
YNWC1,05/09/2022 07:02 UTC,36,72,2,213,4,0,0.05,4,,,12.8,226,,SSW,,27.74,,
YNWC1,05/09/2022 08:02 UTC,34,80,1,184,5,0,0.05,5,,,12.8,220,,S,,28.4,,
YNWC1,05/09/2022 09:02 UTC,33,85,0,,2,0,0.05,2,,,12.8,334,,,,28.93,,
YNWC1,05/09/2022 10:02 UTC,31,90,0,,2,0,0.05,2,,,12.7,273,,,,28.37,,
YNWC1,05/09/2022 11:02 UTC,30,93,0,,1,0,0.05,1,,,12.7,247,,,,28.2,,
YNWC1,05/09/2022 12:02 UTC,29,94,0,,2,0,0.05,2,,,12.7,176,,,,27.47,,
YNWC1,05/09/2022 13:02 UTC,28,95,0,,2,0,0.05,2,,,12.6,328,,,,26.73,,
YNWC1,05/09/2022 14:02 UTC,28,94,0,,1,6,0.05,1,,,12.6,180,,,,26.47,,
YNWC1,05/09/2022 15:02 UTC,29,92,2,214,2,17,0.05,2,,,12.7,221,,SW,,26.94,,
YNWC1,05/09/2022 16:02 UTC,34,68,2,183,5,39,0.05,5,,,12.9,167,,S,,24.43,,
YNWC1,05/09/2022 17:02 UTC,44,46,5,216,10,91,0.05,10,,,13.3,218,,SW,,24.35,,
YNWC1,05/09/2022 18:02 UTC,47,42,5.99,220,11,246,0.05,11,,,13.8,217,,SW,,24.9,,
YNWC1,05/09/2022 19:02 UTC,50,35,4,242,11,800,0.05,11,,,13.7,243,,WSW,,23.21,,
YNWC1,05/09/2022 20:02 UTC,47,36,4,241,10,439,0.05,10,,,13.9,219,,WSW,,21.21,,
YNWC1,05/09/2022 21:02 UTC,46,38,4,219,12,202,0.05,12,,,13.7,232,,SW,,21.6,,
YNWC1,05/09/2022 22:02 UTC,44,48,5.99,214,12,201,0.05,12,,,13.8,226,,SW,,25.38,,
YNWC1,05/09/2022 23:02 UTC,43,57,5,201,10,156,0.05,10,,,13.8,216,,SSW,,28.65,,
YNWC1,05/10/2022 00:02 UTC,41,69,1,95,8,86,0.06,8,,,13.7,228,,E,,31.5,,
YNWC1,05/10/2022 01:02 UTC,43,53,1,70,7,94,0.06,7,,,13.8,157,,ENE,,26.86,,
YNWC1,05/10/2022 02:02 UTC,43,49,2,182,5,67,0.06,5,,,13.2,213,,S,,24.96,,
YNWC1,05/10/2022 03:02 UTC,40,53,3,200,8,7,0.06,8,,,13,221,,SSW,,24.07,,
YNWC1,05/10/2022 04:02 UTC,39,56,1,76,7,0,0.06,7,,,13,172,,ENE,,24.47,,
YNWC1,05/10/2022 05:02 UTC,38,63,1,251,2,0,0.06,2,,,12.9,122,,WSW,,26.38,,
YNWC1,05/10/2022 06:02 UTC,36,69,0,,2,0,0.06,2,,,12.9,243,,,,26.7,,
YNWC1,05/10/2022 07:02 UTC,34,77,0,,2,0,0.06,2,,,12.9,6,,,,27.46,,
YNWC1,05/10/2022 08:02 UTC,31,80,0,,2,0,0.06,2,,,12.9,239,,,,25.48,,
YNWC1,05/10/2022 09:02 UTC,30,83,1,261,3,0,0.06,3,,,12.8,219,,W,,25.4,,
YNWC1,05/10/2022 10:02 UTC,29,86,0,,3,0,0.06,3,,,12.8,16,,,,25.29,,
YNWC1,05/10/2022 11:02 UTC,30,86,2,220,4,0,0.06,4,,,12.8,244,,SW,,26.27,,
YNWC1,05/10/2022 12:02 UTC,30,86,1,160,3,0,0.06,3,,,12.7,160,,SSE,,26.27,,
YNWC1,05/10/2022 13:02 UTC,29,87,1,252,4,0,0.06,4,,,12.7,179,,WSW,,25.57,,
YNWC1,05/10/2022 14:02 UTC,31,87,1,166,3,13,0.06,3,,,12.7,330,,SSE,,27.54,,
YNWC1,05/10/2022 15:02 UTC,35,78,1,162,4,69,0.06,4,,,13.1,178,,SSE,,28.75,,
YNWC1,05/10/2022 16:02 UTC,40,60,2,253,5,85,0.06,5,,,13.3,214,,WSW,,27.08,,
YNWC1,05/10/2022 17:02 UTC,39,61,3,230,7,115,0.06,7,,,13.3,227,,SW,,26.54,,
YNWC1,05/10/2022 18:02 UTC,42,48,3,228,9,159,0.06,9,,,13.8,217,,SW,,23.54,,
YNWC1,05/10/2022 19:02 UTC,43,40,4,226,9,225,0.06,9,,,13.7,227,,SW,,20.11,,
YNWC1,05/10/2022 20:02 UTC,44,40,2,221,10,256,0.06,10,,,13.7,206,,SW,,21.01,,
YNWC1,05/10/2022 21:02 UTC,46,39,3,256,9,278,0.06,9,,,13.7,185,,WSW,,22.22,,
YNWC1,05/10/2022 22:02 UTC,50,31,4,232,9,475,0.06,9,,,14,230,,SW,,20.34,,
YNWC1,05/10/2022 23:02 UTC,44,44,3,187,11,157,0.06,11,,,13.5,224,,S,,23.28,,
YNWC1,05/11/2022 00:02 UTC,47,32,3,347,10,141,0.06,10,,,14.3,231,,NNW,,18.45,,
YNWC1,05/11/2022 01:02 UTC,45,38,4,221,10,81,0.06,10,,,13.6,332,,SW,,20.7,,
YNWC1,05/11/2022 02:02 UTC,40,58,4,240,9,34,0.06,9,,,13.1,216,,WSW,,26.26,,
YNWC1,05/11/2022 03:02 UTC,37,80,0,,9,7,0.06,9,,,13,251,,,,31.33,,
YNWC1,05/11/2022 04:02 UTC,36,84,1,320,2,0,0.06,2,,,13,177,,NW,,31.58,,
YNWC1,05/11/2022 05:02 UTC,33,90,1,228,2,0,0.06,2,,,12.9,331,,SW,,30.35,,
YNWC1,05/11/2022 06:02 UTC,31,91,0,,2,0,0.06,2,,,12.9,222,,,,28.65,,
YNWC1,05/11/2022 07:02 UTC,30,92,0,,2,0,0.06,2,,,12.9,178,,,,27.93,,
YNWC1,05/11/2022 08:02 UTC,29,94,1,223,2,0,0.06,2,,,12.8,228,,SW,,27.47,,
YNWC1,05/11/2022 09:02 UTC,28,95,0,,2,0,0.06,2,,,12.8,224,,,,26.73,,
YNWC1,05/11/2022 10:02 UTC,27,95,0,,2,0,0.06,2,,,12.7,242,,,,25.74,,
YNWC1,05/11/2022 11:02 UTC,27,93,0,,2,0,0.06,2,,,12.7,332,,,,25.22,,
YNWC1,05/11/2022 12:02 UTC,26,89,0,,2,0,0.06,2,,,12.7,267,,,,23.16,,
YNWC1,05/11/2022 13:02 UTC,26,85,1,309,3,0,0.06,3,,,12.6,12,,NW,,22.05,,
YNWC1,05/11/2022 14:02 UTC,26,79,0,,3,7,0.06,3,,,12.6,331,,,,20.3,,
YNWC1,05/11/2022 15:02 UTC,31,59,3,168,5,18,0.06,5,,,12.7,162,,SSE,,18.19,,
YNWC1,05/11/2022 16:02 UTC,36,46,3,170,4,39,0.06,4,,,12.9,162,,S,,17.02,,
YNWC1,05/11/2022 17:02 UTC,44,28,3,191,5.99,118,0.06,5.99,,,13.3,145,,S,,12.75,,
YNWC1,05/11/2022 18:02 UTC,49,25,5,224,9,209,0.06,9,,,13.8,225,,SW,,14.49,,
YNWC1,05/11/2022 19:02 UTC,50,25,3,231,9,367,0.06,9,,,13.8,217,,SW,,15.35,,
YNWC1,05/11/2022 20:02 UTC,52,27,4,248,12,454,0.06,12,,,13.7,217,,WSW,,18.85,,
YNWC1,05/11/2022 21:02 UTC,56,24,4,253,10,963,0.06,10,,,13.5,225,,WSW,,19.53,,
YNWC1,05/11/2022 22:02 UTC,53,29,4,234,10,487,0.06,10,,,13.4,212,,SW,,21.39,,
YNWC1,05/11/2022 23:02 UTC,50,37,3,133,8,82,0.06,8,,,13.3,217,,SE,,24.55,,
YNWC1,05/12/2022 00:02 UTC,42,85,2,87,5.99,38,0.08,5.99,,,13.1,80,,E,,37.76,,
YNWC1,05/12/2022 01:02 UTC,43,81,0,,3,54,0.08,3,,,13.1,182,,,,37.5,,
YNWC1,05/12/2022 02:02 UTC,41,89,0,,3,19,0.08,3,,,13,339,,,,37.97,,
YNWC1,05/12/2022 03:02 UTC,39,93,0,,2,4,0.08,2,,,13,20,,,,37.12,,
YNWC1,05/12/2022 04:02 UTC,37,95,0,,1,0,0.08,1,,,12.9,174,,,,35.68,,
YNWC1,05/12/2022 05:02 UTC,36,96,0,,2,0,0.08,2,,,12.9,181,,,,34.96,,
YNWC1,05/12/2022 06:02 UTC,34,97,0,,2,0,0.08,2,,,12.8,177,,,,33.23,,
YNWC1,05/12/2022 07:02 UTC,33,97,0,,2,0,0.08,2,,,12.8,182,,,,32.23,,
YNWC1,05/12/2022 08:02 UTC,32,98,0,,2,0,0.08,2,,,12.8,188,,,,31.49,,
YNWC1,05/12/2022 09:02 UTC,31,98,0,,2,0,0.08,2,,,12.7,333,,,,30.49,,
YNWC1,05/12/2022 10:02 UTC,31,98,0,,2,0,0.08,2,,,12.7,225,,,,30.49,,
YNWC1,05/12/2022 11:02 UTC,30,98,0,,2,0,0.08,2,,,12.7,344,,,,29.5,,
YNWC1,05/12/2022 12:02 UTC,29,98,1,245,2,0,0.08,2,,,12.7,236,,WSW,,28.5,,
YNWC1,05/12/2022 13:02 UTC,29,98,0,,2,1,0.08,2,,,12.7,162,,,,28.5,,
YNWC1,05/12/2022 14:02 UTC,29,98,0,,1,7,0.08,1,,,12.7,244,,,,28.5,,
YNWC1,05/12/2022 15:02 UTC,30,98,1,180,3,18,0.08,3,,,12.8,177,,S,,29.5,,
YNWC1,05/12/2022 16:02 UTC,38,69,2,171,3,40,0.08,3,,,12.9,186,,S,,28.62,,
YNWC1,05/12/2022 17:02 UTC,50,37,3,140,5,85,0.08,5,,,13.3,177,,SE,,24.55,,
YNWC1,05/12/2022 18:02 UTC,58,24,4,207,5.99,178,0.08,5.99,,,13.7,216,,SSW,,21.24,,
YNWC1,05/12/2022 19:02 UTC,61,25,5,203,10,624,0.08,10,,,14.4,191,,SSW,,24.77,,
YNWC1,05/12/2022 20:02 UTC,62,26,5,215,13,671,0.08,13,,,13.5,230,,SW,,26.57,,
YNWC1,05/12/2022 21:02 UTC,65,25,5,223,13,903,0.08,13,,,13.4,200,,SW,,28.2,,
YNWC1,05/12/2022 22:02 UTC,66,25,5,225,11,843,0.08,11,,,13.9,240,,SW,,29.06,,
YNWC1,05/13/2022 00:02 UTC,63,29,5.99,232,12,54,0.08,12,,,13.3,206,,SW,,30.1,,
YNWC1,05/13/2022 01:02 UTC,61,30,5,225,9,41,0.08,9,,,13.1,217,,SW,,29.19,,
YNWC1,05/13/2022 02:02 UTC,58,32,4,207,8,12,0.08,8,,,13,222,,SSW,,28.13,,
YNWC1,05/13/2022 03:02 UTC,54,37,1,203,5,6,0.08,5,,,13,203,,SSW,,28.13,,
YNWC1,05/13/2022 04:02 UTC,49,46,0,,4,0,0.08,4,,,12.9,175,,,,28.94,,
YNWC1,05/13/2022 05:02 UTC,45,52,0,,2,0,0.08,2,,,12.9,223,,,,28.26,,
YNWC1,05/13/2022 06:02 UTC,42,59,0,,2,0,0.08,2,,,12.9,188,,,,28.56,,
YNWC1,05/13/2022 07:02 UTC,40,62,0,,1,0,0.08,1,,,12.8,251,,,,27.89,,
YNWC1,05/13/2022 08:02 UTC,39,66,0,,2,0,0.08,2,,,12.8,215,,,,28.48,,
YNWC1,05/13/2022 09:02 UTC,37,71,0,,2,0,0.08,2,,,12.8,4,,,,28.36,,
YNWC1,05/13/2022 10:02 UTC,36,76,0,,2,0,0.08,2,,,12.8,178,,,,29.08,,
YNWC1,05/13/2022 11:02 UTC,35,78,0,,2,0,0.08,2,,,12.7,348,,,,28.75,,
YNWC1,05/13/2022 12:02 UTC,35,82,1,42,2,0,0.08,2,,,12.7,338,,NE,,29.99,,
YNWC1,05/13/2022 13:02 UTC,34,84,0,,2,1,0.08,2,,,12.7,329,,,,29.62,,
YNWC1,05/13/2022 14:02 UTC,34,86,0,,2,7,0.08,2,,,12.7,327,,,,30.2,,
YNWC1,05/13/2022 15:02 UTC,37,84,1,203,3,19,0.08,3,,,12.8,167,,SSW,,32.56,,
YNWC1,05/13/2022 16:02 UTC,47,57,3,165,4,41,0.08,4,,,12.9,165,,SSE,,32.4,,
YNWC1,05/13/2022 17:02 UTC,59,35,2,75,4,94,0.08,4,,,13.2,169,,ENE,,31.22,,
YNWC1,05/13/2022 18:02 UTC,69,22,4,211,8,158,0.08,8,,,13.6,223,,SSW,,28.5,,
YNWC1,05/13/2022 19:02 UTC,73,21,4,216,10,944,0.08,10,,,13.6,254,,SW,,30.73,,
YNWC1,05/13/2022 20:02 UTC,74,24,5,214,12,1011,0.08,12,,,13.7,207,,SW,,34.89,,
YNWC1,05/13/2022 21:02 UTC,76,24,5,232,12,1002,0.08,12,,,13.3,221,,SW,,36.59,,
YNWC1,05/13/2022 22:02 UTC,75,25,5.99,225,12,858,0.08,12,,,13.4,226,,SW,,36.77,,
YNWC1,05/13/2022 23:02 UTC,73,23,7,224,12,251,0.08,12,,,13.2,227,,SW,,32.97,,
YNWC1,05/14/2022 00:02 UTC,72,23,5.99,227,11,39,0.08,11,,,13.1,206,,SW,,32.13,,
YNWC1,05/14/2022 01:02 UTC,70,24,3,246,8,26,0.08,8,,,13,238,,WSW,,31.47,,
YNWC1,05/14/2022 02:02 UTC,67,29,4,210,5.99,10,0.08,5.99,,,13,219,,SSW,,33.58,,
YNWC1,05/14/2022 03:02 UTC,61,40,1,264,5,5,0.08,5,,,13,214,,W,,36.36,,
YNWC1,05/14/2022 04:02 UTC,57,51,0,,3,0,0.08,3,,,12.9,228,,,,38.91,,
YNWC1,05/14/2022 05:02 UTC,53,56,0,,2,0,0.08,2,,,12.9,335,,,,37.58,,
YNWC1,05/14/2022 06:02 UTC,50,62,0,,2,0,0.08,2,,,12.9,335,,,,37.37,,
YNWC1,05/14/2022 07:02 UTC,48,67,0,,2,0,0.08,2,,,12.8,228,,,,37.45,,
YNWC1,05/14/2022 08:02 UTC,46,72,1,195,2,0,0.08,2,,,12.8,178,,SSW,,37.38,,
YNWC1,05/14/2022 09:02 UTC,45,75,0,,2,0,0.08,2,,,12.8,232,,,,37.47,,
YNWC1,05/14/2022 10:02 UTC,44,75,0,,2,0,0.08,2,,,12.8,165,,,,36.5,,
YNWC1,05/14/2022 11:02 UTC,43,79,0,,2,0,0.08,2,,,12.8,338,,,,36.86,,
YNWC1,05/14/2022 12:02 UTC,42,79,0,,2,0,0.08,2,,,12.8,342,,,,35.89,,
YNWC1,05/14/2022 13:02 UTC,41,80,0,,3,1,0.08,3,,,12.7,344,,,,35.23,,
YNWC1,05/14/2022 14:02 UTC,41,81,0,,2,6,0.08,2,,,12.8,184,,,,35.55,,
YNWC1,05/14/2022 15:02 UTC,44,80,1,185,2,17,0.08,2,,,12.8,173,,S,,38.16,,
YNWC1,05/14/2022 16:02 UTC,54,55,3,163,3,39,0.08,3,,,12.9,160,,SSE,,38.06,,
YNWC1,05/14/2022 17:02 UTC,67,32,3,146,5,102,0.08,5,,,13.1,167,,SE,,36.06,,
YNWC1,05/14/2022 18:02 UTC,76,25,3,60,5,132,0.08,5,,,13.5,165,,ENE,,37.62,,
YNWC1,05/14/2022 19:02 UTC,80,23,5,224,8,926,0.08,8,,,13.3,234,,SW,,38.92,,
YNWC1,05/14/2022 20:02 UTC,81,26,4,224,9,1005,0.08,9,,,13.2,203,,SW,79.54,42.92,,
YNWC1,05/14/2022 21:02 UTC,83,26,5,223,11,993,0.08,11,,,13.2,229,,SW,80.9,44.64,,
YNWC1,05/14/2022 22:02 UTC,82,27,5,219,12,845,0.08,12,,,13.5,200,,SW,80.26,44.77,,
YNWC1,05/14/2022 23:02 UTC,79,29,5.99,227,13,261,0.08,13,,,13.2,212,,SW,,44.04,,
YNWC1,05/15/2022 00:02 UTC,78,32,5,207,14.01,42,0.08,14.01,,,13.1,195,,SSW,,45.74,,
YNWC1,05/15/2022 01:02 UTC,76,34,4,226,9,29,0.08,9,,,13,207,,SW,,45.57,,
YNWC1,05/15/2022 02:02 UTC,72,36,3,220,7,12,0.08,7,,,13,221,,SW,,43.51,,
YNWC1,05/15/2022 03:02 UTC,66,50,0,,4,5,0.08,4,,,12.9,226,,,,46.73,,
YNWC1,05/15/2022 04:02 UTC,61,63,0,,2,0,0.08,2,,,12.9,13,,,,48.22,,
YNWC1,05/15/2022 05:02 UTC,58,67,0,,1,0,0.08,1,,,12.9,246,,,,47.01,,
